,path,newpath,space,graph_matrix,room_num,other_room_num,other_ratio,nodes
586,D:/Dataset/cubicasa5k//high_quality_architectural/1688/model.svg,1688,"['Outdoor0', 'LivingRoom0', 'Entry0', 'Garage0', 'Bedroom0', 'Kitchen0', 'Bedroom1', 'Bath0', 'Storage0', 'Other0', 'Entry1', 'Bath1', 'Outdoor1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 6. ... 0. 0. 0.]
 [0. 7. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",13,1,0.07692307692307693,"[60, 41, 26, 31, 11, 36, 12, 1, 70, 46, 27, 2, 61]"
3475,D:/Dataset/cubicasa5k//high_quality/13852/model.svg,13852,"['Outdoor0', 'LivingRoom0', 'Bedroom0', 'Kitchen0', 'Entry0', 'Other0', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",7,1,0.14285714285714285,"[60, 41, 11, 36, 26, 46, 70]"
346,D:/Dataset/cubicasa5k//high_quality_architectural/6594/model.svg,6594,"['Other0', 'Outdoor0', 'LivingRoom0', 'Entry0', 'Kitchen0', 'Bedroom0', 'Bedroom1', 'Bedroom2', 'Bedroom3', 'Storage0', 'Bath0', 'Storage1', 'Other1', 'Entry1', 'Bath1', 'Other2']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",16,3,0.1875,"[46, 60, 41, 26, 36, 11, 12, 13, 14, 70, 1, 71, 47, 27, 2, 52]"
50,D:/Dataset/cubicasa5k//high_quality_architectural/8734/model.svg,8734,"['Entry0', 'Kitchen0', 'LivingRoom0', 'Kitchen1', 'Entry1', 'Storage0', 'Bedroom0', 'Outdoor0', 'Outdoor1', 'Outdoor2', 'Other0', 'Bedroom1', 'Bath0', 'Other1', 'Bath1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",15,2,0.13333333333333333,"[26, 36, 41, 37, 27, 70, 11, 60, 61, 62, 46, 12, 1, 47, 2]"
167,D:/Dataset/cubicasa5k//high_quality_architectural/7624/model.svg,7624,"['Outdoor0', 'Outdoor1', 'Kitchen0', 'Dining0', 'LivingRoom0', 'Entry0', 'Bedroom0', 'Bedroom1', 'Bath0', 'Storage0', 'Entry1', 'Other0', 'Bath1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",13,1,0.07692307692307693,"[60, 61, 36, 21, 41, 26, 11, 12, 1, 70, 27, 46, 2]"
567,D:/Dataset/cubicasa5k//high_quality_architectural/73/model.svg,73,"['Outdoor0', 'Entry0', 'Bedroom0', 'LivingRoom0', 'Kitchen0', 'Bath0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",6,0,0.0,"[60, 26, 11, 41, 36, 1]"
1207,D:/Dataset/cubicasa5k//high_quality_architectural/10113/model.svg,10113,"['Outdoor0', 'Kitchen0', 'LivingRoom0', 'Entry0', 'Bath0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",5,0,0.0,"[60, 36, 41, 26, 1]"
2943,D:/Dataset/cubicasa5k//high_quality/8418/model.svg,8418,"['Entry0', 'LivingRoom0', 'Bedroom0', 'Kitchen0', 'Outdoor0', 'LivingRoom1', 'Bath0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",7,0,0.0,"[26, 41, 11, 36, 60, 42, 1]"
1010,D:/Dataset/cubicasa5k//high_quality_architectural/8217/model.svg,8217,"['Outdoor0', 'Outdoor1', 'Other0', 'LivingRoom0', 'Bedroom0', 'Bedroom1', 'Kitchen0', 'Other1', 'Other2']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",9,3,0.3333333333333333,"[60, 61, 46, 41, 11, 12, 36, 47, 52]"
3214,D:/Dataset/cubicasa5k//high_quality/14302/model.svg,14302,"['Other0', 'Other1', 'Entry0', 'Kitchen0', 'LivingRoom0', 'LivingRoom1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",6,2,0.3333333333333333,"[46, 47, 26, 36, 41, 42]"
1449,D:/Dataset/cubicasa5k//high_quality_architectural/11006/model.svg,11006,"['Outdoor0', 'Outdoor1', 'LivingRoom0', 'Other0', 'Kitchen0', 'Bath0', 'Entry0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",7,1,0.14285714285714285,"[60, 61, 41, 46, 36, 1, 26]"
962,D:/Dataset/cubicasa5k//high_quality_architectural/799/model.svg,799,"['Outdoor0', 'Outdoor1', 'Entry0', 'LivingRoom0', 'Kitchen0', 'Bedroom0', 'Other0', 'Bedroom1', 'Other1', 'Storage0', 'Other2', 'Bath0', 'Storage1', 'Entry1', 'Bath1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",15,3,0.2,"[60, 61, 26, 41, 36, 11, 46, 12, 47, 70, 52, 1, 71, 27, 2]"
2666,D:/Dataset/cubicasa5k//high_quality/4025/model.svg,4025,"['Outdoor0', 'LivingRoom0', 'Entry0', 'LivingRoom1', 'Kitchen0', 'Other0', 'Bath0', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",8,1,0.125,"[60, 41, 26, 42, 36, 46, 1, 70]"
1382,D:/Dataset/cubicasa5k//high_quality_architectural/10636/model.svg,10636,"['Outdoor0', 'Outdoor1', 'Kitchen0', 'Dining0', 'LivingRoom0', 'Entry0', 'Bedroom0', 'Bath0', 'Other0', 'Storage0', 'Bath1', 'Entry1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",12,1,0.08333333333333333,"[60, 61, 36, 21, 41, 26, 11, 1, 46, 70, 2, 27]"
332,D:/Dataset/cubicasa5k//high_quality_architectural/5047/model.svg,5047,"['Storage0', 'Kitchen0', 'LivingRoom0', 'Entry0', 'Storage1', 'Bedroom0', 'Outdoor0', 'Outdoor1', 'Garage0', 'Garage1', 'Bedroom1', 'Bedroom2', 'LivingRoom1', 'Other0', 'Entry1', 'Bath0', 'Other1', 'Bath1', 'Storage2', 'Other2']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",20,3,0.15,"[70, 36, 41, 26, 71, 11, 60, 61, 31, 32, 12, 13, 42, 46, 27, 1, 47, 2, 72, 52]"
2697,D:/Dataset/cubicasa5k//high_quality/9949/model.svg,9949,"['Dining0', 'LivingRoom0', 'Outdoor0', 'Kitchen0', 'Other0', 'Bedroom0', 'Bath0', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",8,1,0.125,"[21, 41, 60, 36, 46, 11, 1, 70]"
1959,D:/Dataset/cubicasa5k//high_quality_architectural/12757/model.svg,12757,"['Outdoor0', 'Other0', 'Kitchen0', 'LivingRoom0', 'Entry0', 'Bath0', 'Other1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",7,2,0.2857142857142857,"[60, 46, 36, 41, 26, 1, 47]"
973,D:/Dataset/cubicasa5k//high_quality_architectural/1366/model.svg,1366,"['Outdoor0', 'Garage0', 'Outdoor1', 'LivingRoom0', 'Kitchen0', 'Entry0', 'Bedroom0', 'Bedroom1', 'Bedroom2', 'Storage0', 'Storage1', 'Bath0', 'Other0', 'Bath1', 'Storage2', 'Storage3']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",16,1,0.0625,"[60, 31, 61, 41, 36, 26, 11, 12, 13, 70, 71, 1, 46, 2, 72, 73]"
2059,D:/Dataset/cubicasa5k//high_quality_architectural/13160/model.svg,13160,"['Kitchen0', 'Entry0', 'LivingRoom0', 'Bedroom0', 'LivingRoom1', 'Other0', 'Outdoor0', 'Other1', 'Bath0', 'Other2', 'Storage0', 'Bath1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",12,3,0.25,"[36, 26, 41, 11, 42, 46, 60, 47, 1, 52, 70, 2]"
898,D:/Dataset/cubicasa5k//high_quality_architectural/6620/model.svg,6620,"['Outdoor0', 'Entry0', 'LivingRoom0', 'Kitchen0', 'Bedroom0', 'Bedroom1', 'Bedroom2', 'Bath0', 'Storage0', 'Bath1', 'Other0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 1. ... 0. 0. 0.]
 [0. 2. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",11,1,0.09090909090909091,"[60, 26, 41, 36, 11, 12, 13, 1, 70, 2, 46]"
1553,D:/Dataset/cubicasa5k//high_quality_architectural/11282/model.svg,11282,"['LivingRoom0', 'Kitchen0', 'Entry0', 'Outdoor0', 'Outdoor1', 'Bedroom0', 'Bath0', 'Other0', 'Entry1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",9,1,0.1111111111111111,"[41, 36, 26, 60, 61, 11, 1, 46, 27]"
2716,D:/Dataset/cubicasa5k//high_quality/5775/model.svg,5775,"['LivingRoom0', 'Kitchen0', 'Entry0', 'Outdoor0', 'Bedroom0', 'Bedroom1', 'Bedroom2', 'Other0', 'Other1', 'Bath0', 'Bath1', 'Storage0', 'Entry1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",13,2,0.15384615384615385,"[41, 36, 26, 60, 11, 12, 13, 46, 47, 1, 2, 70, 27]"
2370,D:/Dataset/cubicasa5k//high_quality_architectural/14438/model.svg,14438,"['LivingRoom0', 'Kitchen0', 'Entry0', 'Outdoor0', 'Bath0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",5,0,0.0,"[41, 36, 26, 60, 1]"
221,D:/Dataset/cubicasa5k//high_quality_architectural/6208/model.svg,6208,"['LivingRoom0', 'Outdoor0', 'Outdoor1', 'Storage0', 'Bath0', 'Kitchen0', 'Entry0', 'Bath1', 'Other0', 'Bedroom0', 'Bedroom1', 'Storage1', 'Other1', 'Entry1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",14,2,0.14285714285714285,"[41, 60, 61, 70, 1, 36, 26, 2, 46, 11, 12, 71, 47, 27]"
3151,D:/Dataset/cubicasa5k//high_quality/13008/model.svg,13008,"['Other0', 'Outdoor0', 'Bath0', 'Storage0', 'Bath1', 'Bedroom0', 'Bedroom1', 'Bedroom2', 'Kitchen0', 'LivingRoom0', 'Entry0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 2. ... 0. 0. 0.]
 [0. 1. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",11,1,0.09090909090909091,"[46, 60, 1, 70, 2, 11, 12, 13, 36, 41, 26]"
199,D:/Dataset/cubicasa5k//high_quality_architectural/9610/model.svg,9610,"['LivingRoom0', 'Entry0', 'Kitchen0', 'Bedroom0', 'Bedroom1', 'Bath0', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",7,0,0.0,"[41, 26, 36, 11, 12, 1, 70]"
551,D:/Dataset/cubicasa5k//high_quality_architectural/1308/model.svg,1308,"['Entry0', 'Other0', 'LivingRoom0', 'LivingRoom1', 'Kitchen0', 'Bath0', 'Other1', 'Other2']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",8,3,0.375,"[26, 46, 41, 42, 36, 1, 47, 52]"
2583,D:/Dataset/cubicasa5k//colorful/6343/model.svg,6343,"['Outdoor0', 'Outdoor1', 'Other0', 'Entry0', 'LivingRoom0', 'Outdoor2', 'Storage0', 'Bedroom0', 'Bedroom1', 'Bedroom2', 'Storage1', 'Bedroom3', 'Bath0', 'Other1', 'Storage2', 'Bath1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",16,2,0.125,"[60, 61, 46, 26, 41, 62, 70, 11, 12, 13, 71, 14, 1, 47, 72, 2]"
2798,D:/Dataset/cubicasa5k//high_quality/1221/model.svg,1221,"['LivingRoom0', 'Other0', 'Outdoor0', 'Bedroom0', 'Bedroom1', 'Other1', 'Bath0', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",8,2,0.25,"[41, 46, 60, 11, 12, 47, 1, 70]"
231,D:/Dataset/cubicasa5k//high_quality_architectural/9292/model.svg,9292,"['Outdoor0', 'LivingRoom0', 'Kitchen0', 'Entry0', 'Bedroom0', 'Bath0', 'Storage0', 'Other0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",8,1,0.125,"[60, 41, 36, 26, 11, 1, 70, 46]"
1521,D:/Dataset/cubicasa5k//high_quality_architectural/11173/model.svg,11173,"['Kitchen0', 'Other0', 'Bath0', 'Other1', 'Outdoor0', 'Entry0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",6,2,0.3333333333333333,"[36, 46, 1, 47, 60, 26]"
2740,D:/Dataset/cubicasa5k//high_quality/4936/model.svg,4936,"['Entry0', 'LivingRoom0', 'Kitchen0', 'Outdoor0', 'Bedroom0', 'Bath0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",6,0,0.0,"[26, 41, 36, 60, 11, 1]"
1272,D:/Dataset/cubicasa5k//high_quality_architectural/10275/model.svg,10275,"['Outdoor0', 'LivingRoom0', 'Entry0', 'Kitchen0', 'Storage0', 'Bedroom0', 'Bedroom1', 'Bath0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",8,0,0.0,"[60, 41, 26, 36, 70, 11, 12, 1]"
1345,D:/Dataset/cubicasa5k//high_quality_architectural/10526/model.svg,10526,"['Kitchen0', 'Other0', 'LivingRoom0', 'Other1', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",5,2,0.4,"[36, 46, 41, 47, 70]"
3085,D:/Dataset/cubicasa5k//high_quality/11894/model.svg,11894,"['Outdoor0', 'Outdoor1', 'Storage0', 'Bedroom0', 'Bedroom1', 'LivingRoom0', 'Kitchen0', 'Garage0', 'Bedroom2', 'Bedroom3', 'Entry0', 'Storage1', 'Other0', 'Kitchen1', 'Bath0', 'Entry1', 'Entry2', 'Bath1', 'Other1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",19,2,0.10526315789473684,"[60, 61, 70, 11, 12, 41, 36, 31, 13, 14, 26, 71, 46, 37, 1, 27, 28, 2, 47]"
2406,D:/Dataset/cubicasa5k//high_quality_architectural/14589/model.svg,14589,"['Kitchen0', 'Entry0', 'LivingRoom0', 'Outdoor0', 'Outdoor1', 'Other0', 'Bedroom0', 'Storage0', 'Bedroom1', 'Bedroom2', 'Bedroom3', 'Storage1', 'Bath0', 'Other1', 'Entry1', 'Bath1', 'Storage2']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",17,2,0.11764705882352941,"[36, 26, 41, 60, 61, 46, 11, 70, 12, 13, 14, 71, 1, 47, 27, 2, 72]"
2070,D:/Dataset/cubicasa5k//high_quality_architectural/13197/model.svg,13197,"['Kitchen0', 'Entry0', 'Other0', 'LivingRoom0', 'Bath0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",5,1,0.2,"[36, 26, 46, 41, 1]"
2906,D:/Dataset/cubicasa5k//high_quality/8530/model.svg,8530,"['Storage0', 'Bath0', 'Outdoor0', 'Bedroom0', 'Bedroom1', 'Dining0', 'Kitchen0', 'Entry0', 'LivingRoom0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",9,0,0.0,"[70, 1, 60, 11, 12, 21, 36, 26, 41]"
1357,D:/Dataset/cubicasa5k//high_quality_architectural/10557/model.svg,10557,"['Garage0', 'Outdoor0', 'Outdoor1', 'Outdoor2', 'Outdoor3', 'Outdoor4', 'Kitchen0', 'Dining0', 'LivingRoom0', 'Entry0', 'Dining1', 'Kitchen1', 'LivingRoom1', 'Entry1', 'Bedroom0', 'Bedroom1', 'Storage0', 'Storage1', 'Bath0', 'Bath1', 'Storage2', 'Storage3', 'Other0', 'Other1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",24,2,0.08333333333333333,"[31, 60, 61, 62, 63, 64, 36, 21, 41, 26, 22, 37, 42, 27, 11, 12, 70, 71, 1, 2, 72, 73, 46, 47]"
3276,D:/Dataset/cubicasa5k//high_quality_architectural/5748/model.svg,5748,"['LivingRoom0', 'Kitchen0', 'Entry0', 'Garage0', 'Outdoor0', 'Outdoor1', 'Bedroom0', 'Bedroom1', 'Bedroom2', 'Storage0', 'Storage1', 'Bath0', 'Other0', 'Bath1', 'Storage2']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",15,1,0.06666666666666667,"[41, 36, 26, 31, 60, 61, 11, 12, 13, 70, 71, 1, 46, 2, 72]"
1846,D:/Dataset/cubicasa5k//high_quality_architectural/12284/model.svg,12284,"['Outdoor0', 'Other0', 'Storage0', 'LivingRoom0', 'Kitchen0', 'Bedroom0', 'Other1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",7,2,0.2857142857142857,"[60, 46, 70, 41, 36, 11, 47]"
1411,D:/Dataset/cubicasa5k//high_quality_architectural/10727/model.svg,10727,"['Other0', 'LivingRoom0', 'Entry0', 'Other1', 'Bedroom0', 'Bath0', 'Other2']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",7,3,0.42857142857142855,"[46, 41, 26, 47, 11, 1, 52]"
1005,D:/Dataset/cubicasa5k//high_quality_architectural/5991/model.svg,5991,"['Kitchen0', 'LivingRoom0', 'Entry0', 'Outdoor0', 'Bath0', 'Bedroom0', 'Bedroom1', 'Other0', 'Storage0', 'Bath1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",10,1,0.1,"[36, 41, 26, 60, 1, 11, 12, 46, 70, 2]"
499,D:/Dataset/cubicasa5k//high_quality_architectural/788/model.svg,788,"['Outdoor0', 'Other0', 'Other1', 'Entry0', 'LivingRoom0', 'Bedroom0', 'Bedroom1', 'Other2', 'Other3']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",9,4,0.4444444444444444,"[60, 46, 47, 26, 41, 11, 12, 52, 53]"
1572,D:/Dataset/cubicasa5k//high_quality_architectural/11340/model.svg,11340,"['Kitchen0', 'Outdoor0', 'Dining0', 'Entry0', 'LivingRoom0', 'Other0', 'Bedroom0', 'Storage0', 'Bath0', 'Storage1', 'Other1', 'Bath1', 'Entry1', 'Outdoor1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",14,2,0.14285714285714285,"[36, 60, 21, 26, 41, 46, 11, 70, 1, 71, 47, 2, 27, 61]"
